
Beginning data output...


Time           JOINT_HEAD                         JOINT_SHOULDER_LEFT                JOINT_SHOULDER_RIGHT               JOINT_HAND_LEFT                    JOINT_HAND_RIGHT                   JOINT_SPINE_MID                    
1              0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
2              0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
3              107  , 39   , 3287                 88   , 144  , 1254                 69   , 76   , 1305                 41   , 5    , 2905                 207  , 122  , 1800                 142  , 98   , 1447                 
4              74   , 25   , 1247                 84   , 144  , 1267                 77   , 74   , 1317                 46   , 221  , 1204                 276  , 96   , 1690                 201  , 132  , 1453                 
5              74   , 25   , 1247                 84   , 144  , 1272                 75   , 74   , 1314                 46   , 221  , 1204                 276  , 96   , 1690                 201  , 132  , 1450                 
6              74   , 25   , 1247                 92   , 146  , 1281                 75   , 74   , 1324                 32   , 180  , 1251                 272  , 193  , 948                  199  , 130  , 1459                 
7              0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
8              0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
9              0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
10             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
11             74   , 25   , 1247                 111  , 122  , 1352                 65   , 21   , 1314                 95   , 35   , 1192                 276  , 96   , 1711                 149  , 19   , 3287                 
12             74   , 25   , 1247                 97   , 118  , 1317                 67   , 13   , 1286                 95   , 35   , 1192                 276  , 96   , 1711                 149  , 11   , 3287                 
13             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
14             74   , 25   , 1247                 105  , 130  , 1339                 75   , 29   , 1339                 49   , 152  , 1326                 125  , 5    , 3169                 180  , 80   , 3366                 
15             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
16             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
17             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
18             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
19             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
20             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
21             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
22             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
23             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
24             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
25             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
26             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
27             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
28             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
29             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
30             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
31             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
32             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
33             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
34             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
35             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
36             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
37             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
38             97   , 25   , 1324                 109  , 148  , 1345                 93   , 76   , 1387                 37   , 213  , 1136                 192  , 126  , 1906                 217  , 120  , 1771                 
39             97   , 25   , 1324                 109  , 146  , 1350                 95   , 74   , 1393                 37   , 213  , 1136                 286  , 94   , 1674                 215  , 118  , 1793                 
40             97   , 25   , 1324                 111  , 146  , 1347                 93   , 72   , 1393                 34   , 205  , 1092                 286  , 94   , 1674                 212  , 116  , 1855                 
41             141  , 11   , 3287                 113  , 124  , 1347                 87   , 19   , 1350                 34   , 205  , 1092                 240  , 124  , 1647                 212  , 118  , 1831                 
42             141  , 11   , 3287                 111  , 124  , 1347                 91   , 25   , 1347                 34   , 205  , 1092                 161  , 27   , 3349                 219  , 118  , 1754                 
43             97   , 25   , 1324                 107  , 146  , 1337                 96   , 74   , 1401                 32   , 182  , 1061                 190  , 124  , 1885                 215  , 118  , 1800                 
44             141  , 15   , 3254                 109  , 130  , 1345                 93   , 29   , 1358                 32   , 182  , 1061                 190  , 124  , 1885                 215  , 118  , 1780                 
45             97   , 25   , 1327                 109  , 146  , 1342                 98   , 74   , 1406                 30   , 174  , 1065                 190  , 124  , 1885                 214  , 118  , 1822                 
46             97   , 25   , 1327                 107  , 144  , 1332                 97   , 74   , 1395                 30   , 174  , 1065                 286  , 96   , 1639                 215  , 118  , 1775                 
47             139  , 9    , 3270                 109  , 128  , 1339                 91   , 27   , 1337                 30   , 174  , 1065                 194  , 120  , 1885                 215  , 118  , 1775                 
48             139  , 9    , 3270                 111  , 118  , 1350                 91   , 13   , 1347                 30   , 174  , 1065                 175  , 82   , 3349                 217  , 118  , 1758                 
49             95   , 27   , 1334                 111  , 148  , 1339                 100  , 76   , 1401                 44   , 170  , 1190                 196  , 122  , 1869                 215  , 118  , 1780                 
50             95   , 27   , 1334                 119  , 128  , 1358                 91   , 29   , 1345                 44   , 170  , 1190                 288  , 96   , 1613                 217  , 118  , 1785                 
51             95   , 27   , 1334                 109  , 146  , 1329                 99   , 74   , 1395                 44   , 170  , 1190                 288  , 96   , 1613                 217  , 118  , 1803                 
52             95   , 27   , 1334                 107  , 144  , 1329                 100  , 74   , 1401                 31   , 166  , 1162                 288  , 96   , 1613                 215  , 118  , 1762                 
53             139  , 7    , 3254                 109  , 122  , 1342                 93   , 13   , 1337                 99   , 140  , 1319                 161  , 25   , 3366                 215  , 116  , 1808                 
