
Beginning joint data output...


Time           JOINT_HEAD                         JOINT_SHOULDER_LEFT                JOINT_SHOULDER_RIGHT               JOINT_HAND_LEFT                    JOINT_HAND_RIGHT                   JOINT_SPINE_MID                    JOINT_CENTER_MASS                  
15             139  , 88   , 2476                 113  , 126  , 2520                 157  , 116  , 2605                 52   , 183  , 2441                 215  , 172  , 2644                 135  , 166  , 2417                 136  , 1.31e+05, 2.543             
16             139  , 88   , 2476                 116  , 120  , 2684                 153  , 116  , 2615                 60   , 191  , 2610                 215  , 172  , 2644                 137  , 162  , 2615                 136  , 1.31e+05, 2.544             
17             139  , 88   , 2476                 113  , 120  , 2600                 157  , 118  , 2605                 60   , 191  , 2610                 215  , 172  , 2644                 137  , 168  , 2426                 136  , 1.31e+05, 2.559             
18             139  , 88   , 2476                 113  , 118  , 2615                 151  , 118  , 2631                 60   , 191  , 2610                 210  , 174  , 2504                 135  , 166  , 2393                 132  , 1.31e+05, 2.588             
19             139  , 88   , 2476                 112  , 116  , 2665                 153  , 114  , 2557                 60   , 191  , 2610                 201  , 170  , 2649                 133  , 160  , 2628                 132  , 1.31e+05, 2.569             
20             139  , 88   , 2476                 113  , 118  , 2577                 157  , 114  , 2594                 60   , 191  , 2610                 201  , 170  , 2649                 137  , 164  , 2600                 132  , 1.31e+05, 2.548             
21             139  , 88   , 2476                 113  , 130  , 2540                 157  , 118  , 2644                 60   , 191  , 2610                 208  , 176  , 2426                 135  , 166  , 2376                 132  , 1.31e+05, 2.534             
22             139  , 88   , 2476                 115  , 138  , 2520                 157  , 114  , 2605                 60   , 191  , 2610                 213  , 178  , 2597                 137  , 166  , 2384                 132  , 1.31e+05, 2.52              
23             139  , 88   , 2476                 114  , 118  , 2714                 153  , 114  , 2577                 56   , 191  , 2441                 213  , 178  , 2597                 133  , 166  , 2376                 132  , 1.31e+05, 2.559             
24             139  , 88   , 2476                 113  , 128  , 2520                 157  , 116  , 2584                 56   , 191  , 2687                 213  , 178  , 2597                 137  , 170  , 2432                 132  , 1.31e+05, 2.524             
