
Beginning joint data output...


Time           JOINT_HEAD                         JOINT_SHOULDER_LEFT                JOINT_SHOULDER_RIGHT               JOINT_HAND_LEFT                    JOINT_HAND_RIGHT                   JOINT_SPINE_MID                    JOINT_CENTER_MASS                  
20             165  , 68   , 2014                 140  , 104  , 2136                 179  , 116  , 2081                 65   , 170  , 2204                 220  , 118  , 2322                 165  , 158  , 2027                 157  , 1.15e+05, 2.145             
21             165  , 68   , 2014                 138  , 106  , 2219                 188  , 94   , 2232                 65   , 170  , 2204                 263  , 146  , 2112                 167  , 152  , 2044                 157  , 1.15e+05, 2.138             
22             165  , 68   , 2014                 140  , 104  , 2143                 187  , 98   , 2191                 65   , 170  , 2204                 263  , 146  , 2112                 167  , 156  , 2021                 157  , 1.15e+05, 2.115             
23             165  , 68   , 2014                 140  , 102  , 2177                 185  , 102  , 2177                 65   , 170  , 2204                 263  , 146  , 2112                 165  , 156  , 2038                 157  , 1.15e+05, 2.113             
24             165  , 68   , 2014                 136  , 102  , 2119                 184  , 98   , 2191                 65   , 170  , 2204                 263  , 146  , 2112                 163  , 158  , 2068                 157  , 1.15e+05, 2.121             
25             165  , 68   , 2014                 136  , 100  , 2119                 181  , 98   , 2119                 65   , 170  , 2204                 263  , 146  , 2112                 163  , 158  , 2061                 157  , 1.15e+05, 2.136             
26             165  , 68   , 2014                 134  , 102  , 2247                 171  , 102  , 2111                 65   , 170  , 2204                 263  , 146  , 2112                 159  , 156  , 2057                 154  , 1.15e+05, 2.134             
27             165  , 68   , 2014                 134  , 100  , 2124                 173  , 98   , 2111                 59   , 170  , 2276                 221  , 112  , 2157                 159  , 158  , 2124                 154  , 1.15e+05, 2.144             
28             165  , 68   , 2014                 136  , 102  , 2114                 179  , 98   , 2116                 56   , 156  , 2124                 267  , 140  , 2133                 163  , 158  , 2099                 154  , 1.15e+05, 2.157             
29             165  , 68   , 2014                 140  , 104  , 2219                 184  , 102  , 2191                 63   , 168  , 2191                 267  , 140  , 2133                 165  , 156  , 2081                 154  , 1.15e+05, 2.194             
30             165  , 68   , 2014                 138  , 104  , 2239                 184  , 94   , 2191                 63   , 168  , 2191                 267  , 140  , 2133                 163  , 144  , 2112                 157  , 1.15e+05, 2.173             
31             165  , 68   , 2014                 140  , 108  , 2184                 184  , 102  , 2224                 63   , 168  , 2191                 267  , 140  , 2133                 165  , 156  , 2099                 157  , 1.15e+05, 2.199             
32             165  , 68   , 2014                 142  , 104  , 2260                 173  , 114  , 2112                 63   , 168  , 2191                 267  , 140  , 2133                 167  , 156  , 2074                 157  , 1.15e+05, 2.195             
33             165  , 68   , 2014                 136  , 108  , 2232                 172  , 106  , 2204                 63   , 168  , 2191                 206  , 110  , 2353                 161  , 158  , 2061                 157  , 1.15e+05, 2.212             
34             165  , 68   , 2014                 138  , 110  , 2211                 182  , 112  , 2232                 60   , 164  , 2133                 270  , 146  , 2114                 161  , 152  , 2092                 157  , 1.15e+05, 2.225             
35             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
36             165  , 68   , 2014                 136  , 110  , 2092                 180  , 108  , 2204                 57   , 162  , 2268                 270  , 146  , 2114                 161  , 154  , 2068                 154  , 1.15e+05, 2.22              
37             165  , 68   , 2014                 136  , 112  , 2239                 182  , 112  , 2219                 57   , 162  , 2268                 267  , 144  , 2145                 159  , 160  , 2094                 154  , 1.15e+05, 2.207             
38             150  , 74   , 2124                 138  , 108  , 2247                 182  , 106  , 2239                 57   , 162  , 2268                 267  , 144  , 2145                 159  , 156  , 2081                 154  , 1.15e+05, 2.191             
39             150  , 74   , 2124                 134  , 108  , 2276                 176  , 106  , 2211                 57   , 162  , 2268                 267  , 140  , 2131                 161  , 156  , 2107                 154  , 1.15e+05, 2.208             
40             150  , 74   , 2124                 136  , 110  , 2247                 178  , 114  , 2191                 57   , 162  , 2268                 267  , 140  , 2131                 161  , 158  , 2087                 154  , 1.15e+05, 2.245             
41             150  , 74   , 2124                 138  , 108  , 2254                 174  , 112  , 2224                 57   , 162  , 2268                 221  , 126  , 2157                 161  , 158  , 2050                 154  , 1.15e+05, 2.242             
42             150  , 74   , 2124                 136  , 110  , 2219                 172  , 110  , 2232                 57   , 162  , 2268                 223  , 116  , 2260                 161  , 162  , 2057                 154  , 1.15e+05, 2.2               
43             150  , 74   , 2124                 136  , 106  , 2297                 180  , 114  , 2232                 56   , 162  , 1964                 267  , 136  , 2224                 159  , 158  , 2109                 154  , 1.15e+05, 2.229             
44             150  , 74   , 2124                 136  , 108  , 2330                 171  , 108  , 2152                 53   , 162  , 2305                 224  , 122  , 2344                 159  , 160  , 2097                 154  , 1.15e+05, 2.23              
45             150  , 74   , 2124                 138  , 108  , 2268                 173  , 112  , 2143                 53   , 162  , 2305                 212  , 114  , 2336                 161  , 162  , 2087                 154  , 1.15e+05, 2.237             
46             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
47             150  , 74   , 2124                 136  , 104  , 2177                 178  , 112  , 2198                 52   , 162  , 2124                 268  , 136  , 2111                 159  , 160  , 2101                 154  , 1.15e+05, 2.221             
48             150  , 74   , 2124                 136  , 106  , 2219                 176  , 106  , 2260                 52   , 162  , 2124                 268  , 136  , 2111                 159  , 158  , 2101                 154  , 1.15e+05, 2.223             
49             150  , 74   , 2124                 136  , 106  , 2322                 168  , 112  , 2198                 52   , 162  , 2124                 227  , 128  , 2121                 159  , 156  , 2114                 154  , 1.15e+05, 2.239             
50             150  , 74   , 2124                 136  , 108  , 2284                 174  , 106  , 2184                 56   , 160  , 1992                 234  , 124  , 2361                 159  , 156  , 2068                 154  , 1.15e+05, 2.241             
51             150  , 74   , 2124                 136  , 106  , 2305                 178  , 106  , 2239                 56   , 160  , 1992                 269  , 136  , 2254                 159  , 156  , 2092                 154  , 1.15e+05, 2.225             
52             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
53             150  , 74   , 2124                 136  , 108  , 2232                 174  , 106  , 2254                 53   , 162  , 2260                 232  , 120  , 2313                 159  , 158  , 2112                 154  , 1.15e+05, 2.244             
54             150  , 74   , 2124                 136  , 106  , 2260                 172  , 106  , 2232                 53   , 162  , 2260                 218  , 118  , 2291                 159  , 158  , 2087                 154  , 1.15e+05, 2.247             
55             150  , 74   , 2124                 136  , 108  , 2247                 174  , 114  , 2198                 52   , 160  , 2068                 218  , 118  , 2291                 159  , 152  , 2119                 154  , 1.15e+05, 2.252             
56             150  , 74   , 2124                 136  , 110  , 2232                 174  , 106  , 2268                 53   , 162  , 2336                 218  , 118  , 2291                 159  , 160  , 2099                 154  , 1.15e+05, 2.234             
57             150  , 74   , 2124                 136  , 108  , 2184                 177  , 102  , 2114                 53   , 162  , 2336                 269  , 138  , 2276                 159  , 156  , 2084                 154  , 1.15e+05, 2.231             
58             150  , 74   , 2124                 136  , 106  , 2260                 176  , 112  , 2219                 53   , 162  , 2336                 232  , 122  , 2313                 159  , 160  , 2099                 154  , 1.15e+05, 2.218             
59             150  , 74   , 2124                 136  , 106  , 2297                 176  , 118  , 2184                 53   , 162  , 2336                 232  , 122  , 2313                 159  , 154  , 2117                 154  , 1.15e+05, 2.252             
60             150  , 74   , 2124                 136  , 116  , 2260                 178  , 114  , 2177                 53   , 162  , 2336                 221  , 112  , 2224                 161  , 156  , 2031                 154  , 1.15e+05, 2.219             
61             150  , 74   , 2124                 138  , 114  , 2204                 182  , 114  , 2198                 53   , 162  , 2336                 268  , 140  , 2106                 159  , 164  , 2106                 154  , 1.15e+05, 2.239             
62             150  , 74   , 2124                 136  , 108  , 2239                 180  , 108  , 2239                 50   , 160  , 2117                 268  , 140  , 2106                 161  , 152  , 2116                 154  , 1.15e+05, 2.227             
