
Beginning data output...


Time           JOINT_HEAD                         JOINT_SHOULDER_LEFT                JOINT_SHOULDER_RIGHT               JOINT_HAND_LEFT                    JOINT_HAND_RIGHT                   JOINT_SPINE_MID                    JOINT_CENTER_MASS                  
44             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
45             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
46             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
47             172  , 67   , 2330                 162  , 98   , 2330                 186  , 112  , 2284                 113  , 114  , 2426                 280  , 199  , 1628                 176  , 154  , 2232                 174  , 96   , 2.352                
48             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
49             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
50             172  , 67   , 2330                 165  , 96   , 2441                 186  , 116  , 2268                 113  , 114  , 2426                 283  , 90   , 2361                 178  , 150  , 2198                 174  , 99   , 2.323                
51             174  , 80   , 2393                 164  , 132  , 2284                 186  , 120  , 2254                 113  , 114  , 2426                 278  , 195  , 1690                 180  , 160  , 2204                 174  , 99   , 2.397                
52             174  , 80   , 2393                 166  , 98   , 2284                 198  , 106  , 2384                 113  , 114  , 2426                 246  , 104  , 2376                 182  , 150  , 2219                 177  , 99   , 2.411                
53             174  , 80   , 2393                 168  , 120  , 2291                 200  , 128  , 2305                 113  , 114  , 2426                 246  , 104  , 2376                 182  , 162  , 2247                 177  , 99   , 2.442                
54             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
55             179  , 80   , 2494                 170  , 132  , 2276                 204  , 136  , 2322                 113  , 114  , 2426                 279  , 191  , 1772                 186  , 164  , 2239                 180  , 99   , 2.447                
56             184  , 67   , 2330                 172  , 100  , 2344                 198  , 118  , 2260                 129  , 112  , 2494                 279  , 191  , 1772                 188  , 152  , 2260                 183  , 99   , 2.433                
57             184  , 67   , 2330                 172  , 110  , 2330                 197  , 108  , 2133                 129  , 112  , 2494                 279  , 191  , 1772                 192  , 158  , 2232                 183  , 99   , 2.456                
58             184  , 67   , 2330                 178  , 98   , 2330                 204  , 124  , 2254                 137  , 114  , 2594                 290  , 193  , 1624                 194  , 156  , 2211                 188  , 99   , 2.39                 
59             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
60             184  , 67   , 2330                 182  , 100  , 2393                 208  , 116  , 2291                 133  , 120  , 2657                 290  , 193  , 1624                 198  , 154  , 2254                 191  , 99   , 2.397                
